title_id,title_name,genre,region,licensing_cost,viewing_hours,ad_revenue,churn_risk_score,strategic_score
NFLX-0317,Ultimate Frontier 2,Fantasy,APAC,1123236,204252,905833,2,7
NFLX-0318,Golden Heist 4,Sci-Fi,LATAM,26207387,6946850,22838816,2,6
NFLX-0319,Lost Odyssey 2,Unscripted,LATAM,10086707,2233120,8621403,10,3
NFLX-0320,Silent Protocol 2,Comedy,APAC,30187878,4093592,44918657,2,3
NFLX-0321,Secret Frontier 4,Action,APAC,21605983,3556378,30958377,2,4
NFLX-0322,Shadow Frontier 3,Drama,EMEA,14287228,3024807,17347542,7,5
NFLX-0323,Wild Legacy 2,Romance,APAC,8066099,1894362,8008550,2,9
NFLX-0324,Global Protocol 3,Comedy,APAC,38643362,8437550,43925555,3,8
NFLX-0325,Secret Legacy 1,Drama,EMEA,14978263,1960420,12459840,7,9
NFLX-0326,Rising Rivalry 4,Unscripted,APAC,6031636,1307525,7916099,3,5
NFLX-0327,Secret Odyssey 1,Fantasy,LATAM,10927182,2079788,13430732,2,5
NFLX-0328,Golden Horizon 2,Drama,LATAM,6285642,885506,9678016,10,10
NFLX-0329,Global Odyssey 2,Sci-Fi,UCAN,9708127,1451266,13214699,6,9
NFLX-0330,Shadow Vengeance 3,Comedy,EMEA,9018168,2500041,12623821,2,1
NFLX-0331,Lost Horizon 3,Fantasy,UCAN,18146252,4061082,24857799,2,8
NFLX-0332,Silent Hearts 3,Drama,APAC,38543084,5716548,35980166,2,10
NFLX-0333,Wild Vengeance 1,Crime,UCAN,3455333,422282,5137911,1,8
NFLX-0334,Lost Horizon 2,Comedy,UCAN,37602127,9345021,54240782,7,4
NFLX-0335,Lost Empire 4,Action,EMEA,5726912,810313,7200038,1,3
NFLX-0336,Dark Hearts 1,Unscripted,UCAN,31711941,8220843,47340403,5,6
NFLX-0337,Secret Hearts 4,Drama,EMEA,13966813,3648289,14431573,10,4
NFLX-0338,Silent Protocol 4,Crime,LATAM,10604338,2055189,8537576,4,9
NFLX-0339,Lost Rivalry 1,Action,UCAN,25751376,6460986,38091558,2,4
NFLX-0340,Shadow Empire 4,Romance,UCAN,10054522,1374903,13767877,4,9
NFLX-0341,Infinite Vengeance 3,Romance,UCAN,39474857,5685662,34598196,7,2
NFLX-0342,Royal Frontier 1,Unscripted,LATAM,16389482,4477024,16935920,7,6
NFLX-0343,Lost Kingdom 3,Crime,UCAN,14103814,3647618,12818808,2,3
NFLX-0344,Secret Heist 4,Romance,EMEA,27780595,5125290,24907786,4,8
NFLX-0345,Rising Kingdom 3,Sci-Fi,UCAN,11077388,1935869,16018761,10,1
NFLX-0346,Dark Protocol 2,Sci-Fi,LATAM,24373492,3139576,27225082,5,5
NFLX-0347,Ultimate Legacy 4,Romance,LATAM,6856905,1815032,8020073,3,2
NFLX-0348,Global Legacy 2,Comedy,LATAM,27382590,6392563,30060382,2,10
NFLX-0349,Royal Odyssey 1,Drama,UCAN,13770800,2751648,20959114,3,2
NFLX-0350,Lost Chronicles 1,Romance,UCAN,11773564,2330790,18123110,7,8
NFLX-0351,Global Horizon 4,Comedy,EMEA,14909353,2527086,22761264,8,3
NFLX-0352,Global Frontier 2,Documentary,APAC,28148328,5804904,42397655,2,5
NFLX-0353,Infinite Heist 4,Crime,LATAM,36984182,11024712,53104736,6,8
NFLX-0354,Shadow Kingdom 3,Animation,EMEA,26563826,3312278,26998105,10,4
NFLX-0355,Global Odyssey 1,Romance,EMEA,39690832,11721352,63492812,2,4
NFLX-0356,Wild Empire 3,Fantasy,UCAN,15224462,4519832,19191251,7,6
NFLX-0357,Ultimate Heist 2,Animation,EMEA,24577528,3074087,37632717,6,10
NFLX-0358,Royal Heist 2,Romance,EMEA,12281415,1673297,14643734,4,10
NFLX-0359,Dark Legacy 4,Drama,EMEA,14020045,2542347,20261156,3,6
NFLX-0360,Global Legacy 2,Animation,LATAM,7943754,2183900,11734391,2,6
NFLX-0361,Golden Rivalry 4,Animation,UCAN,23086231,3337375,24042280,3,7
NFLX-0362,Wild Kingdom 3,Comedy,EMEA,15481195,4127313,20627536,7,5
NFLX-0363,Golden Vengeance 3,Comedy,LATAM,620655,180465,967620,7,10
NFLX-0364,Global Heist 3,Animation,LATAM,38453434,8048815,33965463,6,2
NFLX-0365,Dark Protocol 3,Comedy,UCAN,23031765,3863307,26654752,4,2
NFLX-0366,Lost Odyssey 1,Drama,UCAN,26399800,5162153,30374979,3,7
NFLX-0367,Silent Horizon 3,Fantasy,APAC,7306755,1914160,10690115,10,4
NFLX-0368,Ultimate Kingdom 1,Drama,EMEA,1847411,538149,1948969,2,6
NFLX-0369,Ultimate Horizon 2,Sci-Fi,UCAN,23179479,5341851,29559038,8,1
NFLX-0370,Infinite Rivalry 2,Animation,APAC,11043056,1983299,9307580,4,7
NFLX-0371,Golden Hearts 3,Documentary,EMEA,16441595,3135780,14414884,9,8
NFLX-0372,Ultimate Legacy 3,Drama,APAC,6380639,1526016,6608042,10,8
NFLX-0373,Dark Chronicles 1,Crime,LATAM,20083135,4121917,31764413,2,5
NFLX-0374,Infinite Kingdom 4,Documentary,UCAN,37015679,6913925,41088206,7,6
NFLX-0375,Ultimate Kingdom 1,Documentary,APAC,31709511,8582945,32049457,10,1
NFLX-0376,Ultimate Vengeance 1,Sci-Fi,EMEA,36836027,9435999,41668520,4,9
NFLX-0377,Global Horizon 4,Fantasy,APAC,38934205,8009825,58608557,2,7
NFLX-0378,Golden Legacy 2,Sci-Fi,APAC,12101711,1816341,18869583,4,4
NFLX-0379,Ultimate Legacy 4,Sci-Fi,APAC,14050573,3272388,22450221,10,5
NFLX-0380,Lost Vengeance 1,Sci-Fi,APAC,37836969,6761573,42297342,5,9
NFLX-0381,Silent Legacy 4,Sci-Fi,APAC,10542326,2380753,9683756,2,2
NFLX-0382,Royal Chronicles 3,Fantasy,EMEA,28074363,6677817,28391864,10,10
NFLX-0383,Silent Legacy 2,Documentary,APAC,10153789,2462764,13145050,7,1
NFLX-0384,Infinite Protocol 2,Drama,APAC,18524390,2290391,28113079,5,5
NFLX-0385,Rising Kingdom 1,Crime,LATAM,20664901,4128018,32637639,6,5
NFLX-0386,Golden Horizon 1,Crime,APAC,14686176,2838700,22480808,8,9
NFLX-0387,Lost Legacy 2,Sci-Fi,EMEA,34510455,8989730,38745167,9,10
NFLX-0388,Global Heist 2,Crime,UCAN,17243008,2226083,14250601,6,4
NFLX-0389,Rising Protocol 4,Fantasy,APAC,8812966,1441350,11852905,8,10
NFLX-0390,Silent Heist 4,Animation,EMEA,23602159,6632408,21969146,2,5
NFLX-0391,Global Horizon 1,Comedy,LATAM,15354619,3715589,20235912,5,7
NFLX-0392,Shadow Legacy 1,Romance,LATAM,12123299,1473265,15528898,5,10
NFLX-0393,Rising Vengeance 3,Unscripted,APAC,23901478,3806970,27897767,5,9
NFLX-0394,Royal Horizon 1,Drama,EMEA,38178749,8766948,50314769,5,2
NFLX-0395,Silent Chronicles 3,Documentary,EMEA,19081433,4732135,19251592,5,4
NFLX-0396,Ultimate Hearts 2,Drama,APAC,21947035,5483049,29510084,8,5
NFLX-0397,Rising Horizon 4,Unscripted,UCAN,39626058,8835328,54147231,4,6
NFLX-0398,Golden Vengeance 2,Fantasy,APAC,24558335,6684176,29613714,9,3
NFLX-0399,Rising Chronicles 4,Comedy,EMEA,38015979,5814631,53615249,6,2
NFLX-0400,Dark Protocol 2,Documentary,APAC,22734316,5124376,24947409,8,2
NFLX-0401,Silent Legacy 1,Romance,LATAM,34086468,8266841,30536456,9,5
NFLX-0402,Infinite Legacy 2,Comedy,LATAM,23496186,5227728,26488506,8,3
NFLX-0403,Lost Vengeance 2,Sci-Fi,APAC,22822384,3465085,29779244,1,1
NFLX-0404,Silent Odyssey 2,Comedy,LATAM,33354962,8684145,47636513,3,10
NFLX-0405,Infinite Rivalry 4,Unscripted,APAC,32537790,4125484,36008047,4,6
NFLX-0406,Global Protocol 2,Drama,UCAN,17198237,4778656,16871686,5,3
NFLX-0407,Secret Horizon 3,Comedy,UCAN,3568106,614959,3705698,9,10
NFLX-0408,Shadow Protocol 4,Comedy,EMEA,33395334,5140099,36314109,7,1
NFLX-0409,Dark Empire 2,Crime,UCAN,34365384,6391496,32138087,1,7
NFLX-0410,Wild Odyssey 1,Animation,UCAN,7755370,958203,10259222,2,7
NFLX-0411,Silent Horizon 1,Fantasy,EMEA,32336199,5076430,44025559,1,5
NFLX-0412,Infinite Rivalry 1,Fantasy,EMEA,9704888,2734371,11015636,9,10
NFLX-0413,Secret Odyssey 1,Sci-Fi,APAC,13830951,3596498,17803220,9,4
NFLX-0414,Lost Vengeance 4,Documentary,LATAM,3144472,892603,3894463,8,6
NFLX-0415,Dark Legacy 1,Sci-Fi,UCAN,39030739,5731508,52114527,2,9
NFLX-0416,Secret Vengeance 1,Documentary,LATAM,31152056,5398152,49560825,8,1
NFLX-0417,Secret Heist 1,Documentary,EMEA,21485418,3026483,24510482,1,1
NFLX-0418,Ultimate Rivalry 2,Action,EMEA,29874523,5027753,46725884,2,6
NFLX-0419,Lost Heist 1,Unscripted,APAC,31137792,5898394,31681659,8,7
NFLX-0420,Wild Heist 1,Comedy,UCAN,11196844,3180136,9886482,8,10
NFLX-0421,Wild Kingdom 2,Animation,APAC,24565165,6761896,31666628,3,8
NFLX-0422,Silent Chronicles 4,Romance,UCAN,4750410,838745,4794542,9,10
NFLX-0423,Golden Frontier 2,Action,UCAN,29547931,4867840,39280151,6,7
NFLX-0424,Ultimate Hearts 1,Drama,LATAM,34428065,9410457,50921740,3,2
NFLX-0425,Silent Protocol 2,Action,EMEA,3878979,849842,4676277,7,7
NFLX-0426,Dark Chronicles 4,Romance,APAC,6406912,1284408,9516003,2,8
NFLX-0427,Golden Rivalry 1,Sci-Fi,APAC,28171571,6165004,23344810,2,10
NFLX-0428,Royal Rivalry 3,Fantasy,LATAM,31115595,5768882,48549168,1,4
NFLX-0429,Silent Protocol 4,Action,APAC,8151978,1945093,7157025,1,6
NFLX-0430,Lost Rivalry 3,Fantasy,EMEA,7635164,1141823,6387749,3,7
NFLX-0431,Secret Odyssey 2,Crime,UCAN,26866837,7211589,26127236,4,6
NFLX-0432,Secret Horizon 1,Animation,UCAN,30732851,6947987,35831747,9,3
NFLX-0433,Silent Legacy 1,Fantasy,APAC,39766786,8410672,47177150,3,10
NFLX-0434,Ultimate Vengeance 2,Sci-Fi,APAC,22098569,4181917,26590945,10,4
NFLX-0435,Rising Horizon 3,Documentary,APAC,9450432,2158992,8605034,9,5
NFLX-0436,Golden Hearts 3,Fantasy,LATAM,13981438,3475634,13530818,6,3
NFLX-0437,Golden Rivalry 2,Fantasy,EMEA,8244715,1823817,11613670,10,10
NFLX-0438,Wild Vengeance 4,Fantasy,EMEA,28845869,6175652,41729698,1,7
NFLX-0439,Ultimate Legacy 1,Crime,EMEA,11300191,2746062,17931435,3,1
NFLX-0440,Golden Odyssey 2,Fantasy,UCAN,24570770,3401734,35657616,9,4
NFLX-0441,Golden Rivalry 4,Crime,EMEA,3652766,693148,5629598,6,9
NFLX-0442,Global Legacy 3,Crime,APAC,15636303,3859559,23910864,6,10
NFLX-0443,Shadow Vengeance 2,Crime,EMEA,30619459,7436811,28841715,3,3
NFLX-0444,Golden Hearts 1,Unscripted,UCAN,29256672,4902339,29938053,3,10
NFLX-0445,Rising Legacy 3,Romance,LATAM,3180367,566338,2935360,1,10
NFLX-0446,Wild Odyssey 4,Animation,EMEA,5390947,955354,7694095,4,3
NFLX-0447,Shadow Chronicles 2,Unscripted,APAC,6670361,1861106,7200803,6,6
NFLX-0448,Lost Odyssey 2,Animation,APAC,38170532,11321531,55688925,1,2
NFLX-0449,Wild Protocol 4,Crime,LATAM,3176116,564613,4275182,2,7
NFLX-0450,Rising Hearts 3,Drama,EMEA,35014696,7009950,50500064,1,5
NFLX-0451,Wild Empire 3,Fantasy,UCAN,6939527,2027242,6480934,9,9
NFLX-0452,Global Rivalry 1,Crime,LATAM,28968214,4548134,42540751,7,2
NFLX-0453,Golden Rivalry 2,Drama,APAC,22761042,3031421,18898699,3,5
NFLX-0454,Shadow Chronicles 2,Documentary,APAC,26540427,5117011,30810795,6,1
NFLX-0455,Infinite Rivalry 1,Fantasy,UCAN,4743802,1069297,6663943,2,6
NFLX-0456,Shadow Chronicles 3,Documentary,UCAN,19392315,3854837,27386203,7,1
NFLX-0457,Silent Heist 2,Comedy,APAC,37122949,8691529,38458735,5,6
NFLX-0458,Global Hearts 2,Sci-Fi,UCAN,837546,159916,1053779,9,2
NFLX-0459,Rising Empire 3,Crime,APAC,34896829,5343356,31894448,10,5
NFLX-0460,Dark Chronicles 2,Animation,UCAN,37332774,8173623,43642466,5,2
NFLX-0461,Rising Chronicles 2,Animation,APAC,22703030,5467643,24648922,4,2
NFLX-0462,Rising Frontier 1,Crime,EMEA,33105595,7645460,38419598,5,10
NFLX-0463,Ultimate Frontier 3,Action,APAC,11817206,1941703,9499444,4,7
NFLX-0464,Rising Protocol 2,Action,APAC,31561228,8188814,36493818,8,9
NFLX-0465,Secret Heist 1,Documentary,LATAM,36646044,9236196,35075597,2,2
NFLX-0466,Global Hearts 1,Animation,APAC,14778127,3240649,22537277,9,9
NFLX-0467,Silent Rivalry 2,Action,APAC,15485855,3501787,23432422,5,3
NFLX-0468,Silent Hearts 1,Unscripted,EMEA,34199875,5574529,27649687,10,3
NFLX-0469,Shadow Heist 4,Comedy,LATAM,38507591,9191546,60032158,3,8
NFLX-0470,Lost Legacy 2,Romance,LATAM,4718541,764985,4772736,4,9
NFLX-0471,Lost Horizon 4,Romance,UCAN,3177958,566734,5035384,9,5
NFLX-0472,Golden Odyssey 2,Unscripted,APAC,25014651,7046146,31772185,2,9
NFLX-0473,Rising Horizon 2,Fantasy,APAC,24182584,4403789,35156384,8,10
NFLX-0474,Global Hearts 2,Romance,LATAM,15934419,3757748,13730220,4,3
NFLX-0475,Ultimate Heist 3,Animation,UCAN,15958280,2863561,18059841,2,8
NFLX-0476,Wild Kingdom 4,Crime,LATAM,28074979,3587027,22964120,10,10
NFLX-0477,Ultimate Heist 1,Animation,LATAM,4252191,1216298,3967605,9,7
NFLX-0478,Royal Frontier 1,Documentary,UCAN,15035338,4491050,17431409,8,3
NFLX-0479,Dark Horizon 2,Animation,LATAM,34779537,8707183,35183555,6,8
NFLX-0480,Royal Frontier 1,Crime,APAC,26367909,3242759,23883275,9,9
NFLX-0481,Wild Horizon 2,Animation,UCAN,12406601,2861640,14648416,1,9
NFLX-0482,Shadow Chronicles 1,Romance,LATAM,36690869,10326806,53642689,7,9
NFLX-0483,Infinite Protocol 1,Fantasy,APAC,15900561,3287953,24657593,7,6
NFLX-0484,Royal Vengeance 1,Unscripted,LATAM,17580415,2845430,20775004,2,5
NFLX-0485,Royal Hearts 4,Documentary,LATAM,867048,227249,1185531,10,9
NFLX-0486,Secret Hearts 1,Unscripted,LATAM,21699805,3020286,24457330,7,10
NFLX-0487,Rising Odyssey 4,Animation,EMEA,18992554,3637866,30263475,4,7
NFLX-0488,Shadow Hearts 4,Comedy,EMEA,38020151,6299177,47294371,5,10
NFLX-0489,Lost Vengeance 4,Comedy,UCAN,15919691,3914270,18423474,3,2
NFLX-0490,Dark Hearts 4,Action,UCAN,11286945,2646312,12542989,2,3
NFLX-0491,Silent Frontier 4,Sci-Fi,UCAN,18155805,2440270,17745777,1,7
NFLX-0492,Infinite Frontier 3,Animation,UCAN,12262246,2440370,16090924,4,9
NFLX-0493,Rising Empire 1,Animation,LATAM,11873804,2193723,15901629,1,3
NFLX-0494,Secret Odyssey 4,Action,APAC,27709353,5907459,35159404,2,2
NFLX-0495,Shadow Odyssey 3,Action,EMEA,15686434,2431625,20158490,7,10
NFLX-0496,Global Odyssey 2,Unscripted,UCAN,37989072,6570792,32591158,2,9
NFLX-0497,Rising Hearts 3,Romance,APAC,38293605,6272078,45450829,6,8
NFLX-0498,Wild Kingdom 1,Romance,UCAN,17801991,4166718,15203673,4,4
NFLX-0499,Lost Horizon 3,Fantasy,UCAN,18173098,2485020,18147766,6,2
NFLX-0500,Shadow Heist 4,Action,EMEA,15167724,2554754,22985972,4,8
NFLX-0501,Golden Empire 2,Crime,EMEA,14376679,3885862,14137537,10,6
NFLX-0502,Ultimate Chronicles 1,Sci-Fi,APAC,944507,205397,1333072,1,8
NFLX-0503,Lost Frontier 3,Romance,EMEA,33437389,8612375,31641717,9,5
NFLX-0504,Infinite Empire 2,Drama,APAC,32599516,4103016,50585436,6,7
NFLX-0505,Wild Heist 4,Sci-Fi,APAC,21682997,2648092,29301717,4,7
NFLX-0506,Royal Chronicles 3,Action,EMEA,13059587,2124599,16178878,8,10
NFLX-0507,Lost Protocol 2,Romance,APAC,14628595,3736073,16607468,6,7
NFLX-0508,Rising Kingdom 2,Animation,LATAM,39147506,10434936,52802529,5,4
NFLX-0509,Shadow Horizon 4,Crime,LATAM,10536000,1282796,12415513,7,8
NFLX-0510,Ultimate Rivalry 3,Romance,EMEA,17342582,3853698,21673211,7,2
NFLX-0511,Golden Heist 1,Crime,EMEA,32480019,4460621,47783868,6,5
NFLX-0512,Lost Protocol 3,Action,UCAN,28132806,7768208,25234845,10,4
NFLX-0513,Royal Frontier 2,Documentary,EMEA,22316439,4636215,29871764,8,2
NFLX-0514,Infinite Frontier 3,Romance,LATAM,11745803,3372713,15415949,7,10
NFLX-0515,Royal Horizon 1,Sci-Fi,LATAM,23560316,4171073,23149762,5,5
NFLX-0516,Royal Rivalry 4,Documentary,APAC,24871579,5316758,34778336,8,7
NFLX-0517,Ultimate Heist 1,Comedy,LATAM,17387744,4279566,26991862,2,4
NFLX-0518,Ultimate Horizon 1,Sci-Fi,UCAN,32254961,4023667,39955736,7,9
NFLX-0519,Secret Chronicles 3,Animation,LATAM,6158033,1720461,8152411,5,4
NFLX-0520,Dark Vengeance 3,Romance,LATAM,9309857,1403083,11371002,1,6
NFLX-0521,Lost Kingdom 4,Fantasy,EMEA,37312250,10989114,43128332,9,3
NFLX-0522,Royal Frontier 4,Animation,APAC,35628792,7698710,46738889,6,8
NFLX-0523,Shadow Empire 1,Romance,EMEA,25047303,3707731,28297517,1,1
NFLX-0524,Shadow Heist 3,Documentary,APAC,36409878,10412348,29370162,8,5
NFLX-0525,Global Horizon 3,Animation,LATAM,984390,151539,1219235,9,7
NFLX-0526,Infinite Empire 2,Unscripted,APAC,15303707,2999573,15462624,4,9
NFLX-0527,Royal Vengeance 3,Documentary,EMEA,28209510,3732781,26810332,3,5
NFLX-0528,Secret Rivalry 4,Animation,APAC,18762612,3913116,25524246,6,1
NFLX-0529,Ultimate Legacy 1,Comedy,UCAN,19432386,4833519,19730791,1,4
NFLX-0530,Secret Heist 1,Romance,LATAM,23445383,6129339,26638513,8,6
NFLX-0531,Silent Vengeance 1,Action,UCAN,10303788,2675043,8704956,2,9
NFLX-0532,Silent Heist 2,Documentary,APAC,1346611,347784,1208676,4,7
NFLX-0533,Silent Empire 1,Crime,APAC,6805569,2019762,8281773,8,7
NFLX-0534,Wild Odyssey 3,Comedy,UCAN,37381685,6190268,45483828,5,4
NFLX-0535,Lost Legacy 2,Sci-Fi,LATAM,29636095,4449114,31402726,5,10
NFLX-0536,Secret Horizon 2,Drama,UCAN,39495418,8118232,56351280,10,3
NFLX-0537,Lost Chronicles 2,Comedy,APAC,6633854,1200170,8947448,1,1
NFLX-0538,Lost Rivalry 2,Fantasy,UCAN,8944137,1583229,10645976,9,6
NFLX-0539,Silent Vengeance 2,Drama,APAC,24536213,4051550,33848180,1,8
NFLX-0540,Golden Kingdom 3,Fantasy,APAC,13235640,2883406,16589040,6,8
NFLX-0541,Rising Frontier 2,Sci-Fi,LATAM,30657663,5132180,31777836,6,8
NFLX-0542,Global Rivalry 4,Comedy,UCAN,24932672,4063566,35424670,2,9
NFLX-0543,Infinite Empire 4,Fantasy,LATAM,19500471,4589683,20633058,2,2
NFLX-0544,Shadow Rivalry 1,Drama,LATAM,12488246,1952839,18717310,8,4
NFLX-0545,Secret Legacy 4,Romance,EMEA,3794080,869116,4147245,2,1
NFLX-0546,Dark Rivalry 4,Sci-Fi,APAC,4573520,1160878,4979378,7,6
NFLX-0547,Golden Legacy 3,Fantasy,UCAN,5223667,700119,7666071,4,9
NFLX-0548,Secret Chronicles 2,Fantasy,APAC,13214473,3148186,12613155,10,3
NFLX-0549,Shadow Vengeance 4,Sci-Fi,EMEA,31284217,6159033,42610365,2,3
NFLX-0550,Ultimate Hearts 4,Fantasy,EMEA,11115042,2534060,13639494,6,6
NFLX-0551,Shadow Protocol 3,Unscripted,APAC,22206423,4915748,28573686,4,7
NFLX-0552,Shadow Vengeance 3,Action,APAC,30531202,3664819,47868636,1,5
NFLX-0553,Royal Legacy 2,Documentary,UCAN,20655070,3277300,32790244,6,1
NFLX-0554,Golden Odyssey 2,Sci-Fi,UCAN,31394894,4549543,34048534,6,10
NFLX-0555,Dark Empire 3,Documentary,UCAN,38784745,11062135,43432654,2,6
NFLX-0556,Silent Heist 4,Animation,UCAN,20659050,5485006,17144889,7,2
NFLX-0557,Global Protocol 3,Unscripted,APAC,8589337,1381244,12848181,10,1
NFLX-0558,Wild Rivalry 4,Drama,EMEA,35690771,7751584,29728477,3,6
NFLX-0559,Shadow Vengeance 2,Comedy,UCAN,26865911,6864542,42363033,10,9
NFLX-0560,Secret Empire 4,Documentary,APAC,10432944,1406967,9449651,10,1
NFLX-0561,Shadow Horizon 3,Sci-Fi,APAC,34176779,8394387,39221028,3,8
NFLX-0562,Shadow Empire 4,Unscripted,LATAM,38159320,9632183,49332272,4,4
NFLX-0563,Secret Odyssey 4,Action,UCAN,8051751,1580053,10768396,6,4
NFLX-0564,Lost Protocol 1,Documentary,LATAM,23969070,7148263,30991451,8,10
NFLX-0565,Ultimate Kingdom 1,Crime,LATAM,25586688,6425523,23662389,2,2
NFLX-0566,Golden Legacy 2,Animation,LATAM,19806219,4850209,16062578,2,5
NFLX-0567,Silent Kingdom 1,Action,LATAM,36604935,7992920,35488493,5,9
NFLX-0568,Silent Frontier 2,Drama,APAC,39624799,8512351,60421170,5,3
NFLX-0569,Global Odyssey 2,Animation,EMEA,4062490,1178657,4761110,2,7
NFLX-0570,Wild Odyssey 3,Sci-Fi,UCAN,20129045,4768450,30071351,4,7
NFLX-0571,Shadow Vengeance 1,Action,APAC,36172431,5635575,31485082,8,9
NFLX-0572,Golden Legacy 1,Crime,EMEA,22885479,5812690,27278261,1,6
NFLX-0573,Wild Protocol 3,Documentary,LATAM,34138416,4477654,34845170,5,7
NFLX-0574,Global Hearts 3,Crime,LATAM,23436880,5583783,35571096,2,7
NFLX-0575,Shadow Rivalry 2,Unscripted,LATAM,38946571,11477425,35916501,10,6
NFLX-0576,Silent Hearts 2,Crime,LATAM,39492310,10426716,48697298,3,5
NFLX-0577,Golden Vengeance 2,Unscripted,LATAM,38406058,6803606,58902975,9,9
NFLX-0578,Golden Chronicles 2,Action,LATAM,2478593,690099,3500635,7,7
NFLX-0579,Rising Kingdom 3,Comedy,LATAM,7665309,955984,6938919,10,10
NFLX-0580,Rising Frontier 2,Animation,LATAM,15996267,2953983,21593397,8,3
NFLX-0581,Shadow Frontier 4,Action,LATAM,26502019,3836227,31621055,4,4
NFLX-0582,Global Horizon 1,Documentary,APAC,15435360,4597943,21515245,4,2
NFLX-0583,Ultimate Kingdom 4,Action,APAC,17061383,4431159,19484859,10,7
NFLX-0584,Golden Protocol 4,Animation,UCAN,35440169,7167493,31451485,1,4
NFLX-0585,Shadow Hearts 4,Drama,APAC,35136675,10304413,49617479,4,5
NFLX-0586,Silent Horizon 3,Documentary,APAC,11672726,2688977,13283209,1,9
NFLX-0587,Ultimate Kingdom 4,Sci-Fi,UCAN,12564253,3628702,17878742,9,3
NFLX-0588,Infinite Horizon 3,Romance,UCAN,12504338,3518610,14541852,4,8
NFLX-0589,Secret Odyssey 3,Comedy,UCAN,6619740,1329850,5900385,6,2
NFLX-0590,Shadow Vengeance 4,Fantasy,LATAM,25912692,3314313,32138908,3,6
NFLX-0591,Royal Rivalry 2,Comedy,LATAM,12503545,1615906,17696585,5,5
NFLX-0592,Golden Kingdom 3,Comedy,UCAN,9329582,1125482,14632022,5,1
NFLX-0593,Silent Kingdom 4,Fantasy,UCAN,33615996,7597054,33290011,8,8
NFLX-0594,Infinite Kingdom 1,Animation,UCAN,16922422,2877832,25480671,9,4
NFLX-0595,Global Heist 2,Drama,EMEA,2964308,373021,2716194,10,10
NFLX-0596,Rising Protocol 1,Drama,UCAN,28481505,4244893,45427662,5,10
NFLX-0597,Wild Vengeance 2,Romance,EMEA,2905184,505133,2540586,6,7
NFLX-0598,Secret Horizon 1,Documentary,APAC,9529215,2617612,8553600,6,9
NFLX-0599,Infinite Hearts 2,Crime,UCAN,7835148,2321421,9849514,9,2
NFLX-0600,Silent Vengeance 3,Unscripted,EMEA,17925490,5361592,21874708,6,3
NFLX-0601,Royal Frontier 4,Fantasy,APAC,33551414,9362839,48528238,4,5
NFLX-0602,Dark Legacy 1,Drama,APAC,8413861,1323664,11695053,10,7
NFLX-0603,Infinite Legacy 3,Action,LATAM,1258146,307243,1651309,5,2
NFLX-0604,Rising Odyssey 3,Drama,UCAN,22866236,5725508,24537512,10,1
NFLX-0605,Ultimate Empire 3,Action,APAC,32343186,7640023,46503146,8,3
NFLX-0606,Wild Kingdom 3,Romance,APAC,4259591,740665,6253439,6,9
NFLX-0607,Shadow Legacy 2,Animation,EMEA,24229395,3558689,20666957,1,6
NFLX-0608,Infinite Rivalry 2,Animation,APAC,13074785,3603761,16685432,5,6
NFLX-0609,Golden Legacy 3,Unscripted,UCAN,33856758,6327321,50840627,5,4
NFLX-0610,Shadow Odyssey 2,Sci-Fi,EMEA,3009538,855923,4280262,8,9
NFLX-0611,Global Kingdom 2,Crime,EMEA,32945252,7058620,45660566,6,3
NFLX-0612,Secret Hearts 2,Crime,UCAN,31327692,8635974,34775948,2,1
NFLX-0613,Rising Legacy 1,Action,APAC,3596387,927552,3173747,5,1
NFLX-0614,Royal Odyssey 2,Action,LATAM,13421519,2896493,13814150,8,2
NFLX-0615,Rising Heist 2,Documentary,UCAN,1523860,336365,2387337,2,4
NFLX-0616,Shadow Protocol 3,Documentary,LATAM,19509773,2942649,24568000,5,10
NFLX-0617,Lost Hearts 4,Drama,LATAM,2445666,590846,2877542,2,7
NFLX-0618,Global Chronicles 4,Unscripted,LATAM,30419565,5361123,39334087,4,9
NFLX-0619,Secret Kingdom 2,Sci-Fi,APAC,7027209,1709059,8182955,8,8
NFLX-0620,Dark Empire 2,Animation,EMEA,24890672,6121378,27719783,6,6
NFLX-0621,Silent Kingdom 1,Sci-Fi,APAC,8075722,1639561,8731088,3,5
NFLX-0622,Lost Frontier 2,Fantasy,UCAN,27725125,7303252,40313504,6,9
NFLX-0623,Wild Chronicles 3,Fantasy,APAC,27398338,4464382,34862433,4,9
NFLX-0624,Ultimate Kingdom 4,Sci-Fi,EMEA,14474625,3276687,21004599,7,10
NFLX-0625,Lost Hearts 2,Comedy,UCAN,39033123,5487202,57355214,10,8
NFLX-0626,Lost Hearts 1,Romance,LATAM,21171927,2805902,33127857,2,10
NFLX-0627,Infinite Protocol 4,Drama,UCAN,15103678,4224605,21955112,1,3
NFLX-0628,Wild Heist 4,Fantasy,EMEA,26671293,5347294,34471518,4,6
NFLX-0629,Rising Frontier 3,Unscripted,EMEA,6491976,1493598,8220020,9,7
NFLX-0630,Ultimate Odyssey 1,Action,UCAN,556593,149019,758459,6,2
NFLX-0631,Rising Legacy 2,Unscripted,APAC,21849162,4218764,29920655,7,9
NFLX-0632,Dark Rivalry 2,Romance,LATAM,13131689,3569179,16340249,6,7
